"IOC","Type","Sources","Max confidence","Last Seen","Detection count"
"7906d66649c12bcb5733ace251674dee865cdbe8","Hash","Malware Bazaar","80","08/15/2024-20:11:49","1"
"68f3c1af160ee42ff98ec663b6e7e37348c14bdb5f66102c8765d7b53bcf8d78bc4a1a1c1bf6f7680971b3ed25a59a8c","Hash","Malware Bazaar","80","08/15/2024-20:11:49","1"
"17d16dc37316cee56c59b8c0354d61b4","Hash","Malware Bazaar","80","08/15/2024-20:11:49","1"
"b07d54a178726ffb9f2d5a38e64116cbdc361a1a0248fb89300275986dc5b69d","Hash","Malware Bazaar","80","08/15/2024-20:11:49","1"
"6355c82c7c6a90ef41824a03bbabbabc","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"58a4d93d386736cb9843a267c7c3c10b","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"99a18bf3c04a491b256f7d60eb6e0f26","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"58a4d93d386736cb9843a267c7c3c10b","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"99a18bf3c04a491b256f7d60eb6e0f26","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"6355c82c7c6a90ef41824a03bbabbabc","Hash","Kaspersky Labs","90","02/19/2024-12:07:22","78"
"37c52481711631a5c73a6341bd8bea302ad57f02199db7624b580058547fb5a9","Hash","Malware Bazaar ,Google","90","02/19/2024-12:06:45","10"
"feff00530075006d006d006100720079","Hash","F-Secure","90","02/05/2024-03:19:43","8"
"10dd2c9bed9c824caa162239af049df8","Hash","F-Secure","90","02/05/2024-03:19:43","16"
"7573096685c96947989938c6c537802b","Hash","F-Secure","90","02/05/2024-03:19:43","8"
"e263ebda36bee311bc1dba51d0331ce8","Hash","F-Secure","90","02/05/2024-03:19:43","8"
"bd706461ea1fe711966497d0add74032","Hash","F-Secure","90","02/05/2024-03:19:43","8"
"a2a718a4e514e7118456aa7aea90081b","Hash","F-Secure","90","02/05/2024-03:19:43","8"
"a1b2b1c4995ba4665d4db71653037f3075e111fb","Hash","Malware Bazaar","90","01/19/2024-11:12:00","2"
"3ab86f13c521e72bf4e8475ccd1e62e3","Hash","Malware Bazaar","90","01/19/2024-11:12:00","2"
"ea965103a11ae1cfc6c8f3fb2c58e3280e01a83a152cc9c15211e6429960c975e5c203f5f94a1782227ef82f9079e227","Hash","Malware Bazaar","90","01/19/2024-11:12:00","2"
"778186bdf44ea3854749618e7df13752454a8a8acf21fe627a18ba9c689cbb32","Hash","AlienVault","75","07/17/2023-09:31:00","1"
"fb32e1704defe0ed56e4a64fc53893a7","Hash","AlienVault","75","07/17/2023-09:31:00","1"
"31c6bad4185e6aaaee1237599a683e753fc2f07b","Hash","AlienVault","75","07/17/2023-09:31:00","1"
"f21058c98c209cc0d5f72d0b915cd5d51d7f398b7f0622e3d168191fa4296287","Hash","AlienVault","75","06/17/2023-09:26:54","1"
"97a210b9e5b0f5d4f153686767b4fd8a5abec5df","Hash","AlienVault","75","06/17/2023-09:26:54","1"
"ee002c6a9931d9a95d8add75e5538d54","Hash","AlienVault","75","06/17/2023-09:26:54","1"
"07cdc67d211d175cd9d418dc5482b3f17d93526a","Hash","F-Secure","90","04/21/2023-10:56:39","10"
"ddd5c6c7245da1b421e081bec3dace5b","Hash","AlienVault","71","02/17/2023-09:33:26","1"
"664124f5abfa76769687b9e9e56959ff76e92392b6ee3673ece51b8516bf3f93","Hash","AlienVault","71","02/17/2023-09:33:26","1"
"3993c79a5dbc916e607ffcd3c8fd031c52062fa0","Hash","AlienVault","71","02/17/2023-09:33:26","1"
"cf39774669bb3d0bb8d11f3650752bebfbfe1e8af746246a8c5ab394c26402b8","Hash","AlienVault","71","02/17/2023-09:29:11","1"
"6091f40e243e4b6c2fbf217e512c0994","Hash","AlienVault","71","02/17/2023-09:29:11","1"
"3544537d765274301d220521d7e5dbf21d0162ac","Hash","AlienVault","71","02/17/2023-09:29:11","1"
"f1dc0b521ffec3f7dad69239e109043a","Hash","AlienVault","69","12/17/2022-10:16:13","1"
"8090d77630d4ee1bb042c83e04c59b4efcb7996b","Hash","AlienVault","69","12/17/2022-10:16:13","1"
"bbb005ae6696e50cec76722fe4f451aa2f8796eacb9a36738cd9e60e7ea06c67","Hash","AlienVault","69","12/17/2022-10:16:13","1"
"d5557cddffc485926f31101ddf62b70c23c8047c","Hash","AlienVault","70","12/17/2022-10:15:10","1"
"ea68233ebc932379abbf00ce6a8fce0f","Hash","AlienVault","70","12/17/2022-10:15:10","1"
"df373a5cb74bf75222806fa7c99d34ee819884850c3399b34787bf6e7abb4e2d","Hash","AlienVault","70","12/17/2022-10:15:10","1"
"682e4b3eb6e82c2f5eaac364c2f09d6f6daeba21b4e2e96678812d8560000e5d","Hash","AlienVault","69","12/17/2022-09:31:32","1"
"e93504fc2675c8e3e3d6d05e93032ebe49d3bdc7","Hash","AlienVault","69","12/17/2022-09:31:32","1"
"037c847e51ef1b83c54cf0dc7c981561","Hash","AlienVault","69","12/17/2022-09:31:32","1"
"70709a22f3f68210c37454563f730c11fb76a3ca","Hash","AlienVault","69","12/17/2022-09:28:19","1"
"db13b2cb286def9cc3e96f9bb9e5327b17c5618ec15d7bbcd50494103ad3bb78","Hash","AlienVault","69","12/17/2022-09:28:19","1"
"72c2576f5dcf303e0b2c7cd7696c321a","Hash","AlienVault","69","12/17/2022-09:28:19","1"
"7f401006765d5da46d4bcc5700fcd9d2","Hash","AlienVault","69","11/17/2022-09:34:05","1"
"35bd0e7cf88fdde0813adc7e3e0f95413bd07e76adb27c4ce7a7631bfb55e7d6","Hash","AlienVault","69","11/17/2022-09:34:05","1"
"aa165786e4946aa283de752d293c0982df4ffb89","Hash","AlienVault","69","11/17/2022-09:34:05","1"
"d7a7142d1f14be04e4f8aef40583b000","Hash","AlienVault","69","11/17/2022-09:26:04","1"
"f60cd8ac3f1e8101b7aec4263efc24bf3c9c78f276e0ca29e489e2ab88e43280","Hash","AlienVault","69","11/17/2022-09:26:04","1"
"1af1a8c8bc18ab11b25f6532eee741a3f0da22be","Hash","AlienVault","69","11/17/2022-09:26:04","1"
"54cb446f628b2ea4a5bce5769910512e","Hash","AlienVault","60","01/05/2021-19:12:34","19"
"fbcfe23a2ecb82b7100c50811691dde0a33aa3da8d176be9882a9db485dc0f2d","Hash","AlienVault","60","01/05/2021-19:12:34","19"
"c27ca848427fe87f5cf4d0e0e3cd57151b0d820d","Hash","AlienVault","60","01/05/2021-19:12:34","19"
"564c80dec62d76c53497c40094db360ff8a36e0dc1bda8383d0f9583138997f5","Hash","AlienVault","63","12/20/2018-20:47:51","5"
"7579ade7ae1747a31960a228ce02e666","Hash","AlienVault","63","12/20/2018-20:47:51","5"
"62.204.66.10","IP","AlienVault ,BlockListDE","70","10/19/2025-14:04:57","74"
"89.147.111.184","IP","AlienVault ,BlockListDE","90","10/01/2025-05:05:08","7"
"45.66.248.238","IP","AlienVault ,BruteForceBlocker","90","09/29/2025-01:25:12","111"
"94.198.159.35","IP","AlienVault","60","08/28/2025-23:33:53","1"
"152.53.51.119","IP","AlienVault","60","08/28/2025-23:33:39","1"
"141.212.118.74","IP","AlienVault","60","08/28/2025-23:32:17","2"
"45.32.75.24","IP","AlienVault","60","08/28/2025-23:32:01","2"
"163.172.146.87","IP","AlienVault","60","08/28/2025-23:31:48","1"
"95.215.19.16","IP","AlienVault","60","08/28/2025-23:28:32","1"
"52.128.23.153","IP","ThreatShare ,AlienVault","60","08/28/2025-23:14:22","10"
"190.2.139.23","IP","AlienVault","90","03/08/2025-06:00:27","5"
"103.211.219.189","IP","AlienVault","60","10/03/2024-23:59:19","27"
"192.3.141.145","IP","AlienVault","90","05/31/2024-17:09:18","2"
"130.0.239.87","IP","AlienVault","90","12/07/2023-18:12:55","2"
"167.114.59.89","IP","AlienVault","90","12/07/2023-18:11:46","2"
"5.154.181.101","IP","AlienVault","90","12/07/2023-18:10:39","5"
"45.66.248.108","IP","AlienVault","90","12/07/2023-18:09:23","1"
"172.245.135.148","IP","AlienVault","90","12/07/2023-18:08:14","1"
"192.3.109.132","IP","AlienVault","90","12/07/2023-18:02:45","1"
"185.253.45.243","IP","AlienVault","90","12/07/2023-17:56:09","2"
"172.245.135.133","IP","AlienVault","90","12/07/2023-17:53:54","2"
"94.23.146.244","IP","AlienVault","90","12/07/2023-17:51:39","2"
"23.95.122.103","IP","AlienVault","90","12/07/2023-17:50:33","2"
"23.94.236.132","IP","AlienVault","90","12/07/2023-17:45:59","2"
"85.239.52.144","IP","AlienVault","90","12/07/2023-17:42:50","1"
"49.12.234.132","IP","AlienVault","90","12/07/2023-17:41:49","1"
"107.175.202.183","IP","AlienVault","90","12/07/2023-17:40:43","1"
"5.154.181.20","IP","AlienVault","90","12/07/2023-17:37:22","1"
"23.94.242.132","IP","AlienVault","90","12/07/2023-17:36:12","1"
"45.86.230.205","IP","AlienVault","90","12/07/2023-17:35:01","1"
"91.210.164.29","IP","AlienVault","90","12/07/2023-17:32:45","1"
"45.86.230.151","IP","AlienVault","90","12/07/2023-17:30:27","1"
"37.1.212.106","IP","AlienVault","90","12/07/2023-17:28:13","1"
"198.46.129.147","IP","AlienVault","90","12/07/2023-17:27:04","1"
"94.23.146.156","IP","AlienVault","90","12/07/2023-17:22:36","1"
"23.227.194.169","IP","AlienVault","90","12/07/2023-17:20:19","1"
"23.94.99.19","IP","AlienVault","90","12/07/2023-17:19:12","1"
"23.94.99.21","IP","AlienVault","90","12/07/2023-17:16:52","2"
"162.19.175.80","IP","AlienVault","90","12/07/2023-17:15:43","2"
"78.47.152.48","IP","AlienVault","90","12/07/2023-17:12:32","2"
"85.239.62.74","IP","AlienVault","90","12/07/2023-17:10:19","1"
"85.239.52.158","IP","AlienVault","90","12/07/2023-17:09:11","2"
"https://google.com","URL","AlienVault","60","09/08/2025-14:38:26","19"
"http://gmail.com","URL","AlienVault","90","09/07/2025-03:01:37","4"
"https://gdpr.dataskydd.net/en/art/#art23","URL","AlienVault","60","08/28/2025-23:34:33","1"
"https://gdpr.dataskydd.net/en/art/#art22","URL","AlienVault","60","08/28/2025-23:34:21","1"
"https://gdpr.dataskydd.net/en/art/#art21","URL","AlienVault","60","08/28/2025-23:34:07","3"
"https://example.nl/.well-known/security.txt","URL","AlienVault","60","08/28/2025-23:33:53","1"
"https://eupolicy.social/@dataskyddnet","URL","AlienVault","60","08/28/2025-23:33:39","1"
"https://en.internet.nl/faqs/rpki","URL","AlienVault","60","08/28/2025-23:33:26","3"
"https://en.internet.nl/faqs/ipv6","URL","AlienVault","60","08/28/2025-23:33:12","1"
"https://en.internet.nl/faqs/https","URL","AlienVault","60","08/28/2025-23:32:59","1"
"https://en.internet.nl/faqs/dnssec","URL","AlienVault","60","08/28/2025-23:32:45","1"
"https://en.internet.nl/faqs/appsecpriv","URL","AlienVault","60","08/28/2025-23:32:31","1"
"https://drownattack.com","URL","AlienVault","60","08/28/2025-23:32:17","3"
