"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2026-01-07 17:41:27","MalwareBazaar","Huna","SHA256","3b60eb617642cf057223e9c3d5c45dc19c1187b869aac4e7208caa12b79609cb","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",
"2026-01-06 16:35:41","MalwareBazaar","Huna","SHA256","78812235341c0d2ef4c15c73c4f67284ebe05030a24e566e8ff911fe5d99d655","signature=CodosoGhost; file=VOUCHER DE PAGO A LA FECHA_infected.zip (tag=PureHVNC)",""
"2026-01-03 01:36:04","MalwareBazaar","Huna","SHA256","eba32a07adf4a424f44d99b8dc4abf9cb1c7f4c771c6312e07d3fb92fc4b4c84","signature=PureHVNC; file=Installer_v2570_x64_.exe (tag=PureHVNC)",
"2026-01-03 01:35:20","MalwareBazaar","Huna","SHA256","8cc33b236283ad46365f32d58943e78224dc29f26e6403837e9631e0e47d626e","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",
"2026-01-01 07:09:00 UTC","ThreatFox","Huna","Domain","windirautoupdates.top","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",
"2025-12-31 14:37:02","MalwareBazaar","Huna","SHA256","a82d3b7ea74249ae793ddd397c52492540fbb2858e87ea7a8bea6af313b92bbe","signature=PureHVNC; file=Installer_v4133_x64.exe (tag=PureHVNC)",
"2025-12-31 14:35:31","MalwareBazaar","Huna","SHA256","82c03866670b70047209c39153615512f7253f125a252fe3dcd828c6598fdf86","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",
"2025-12-29 00:27:58","MalwareBazaar","Huna","SHA256","7b180e232ac075fad7ebe3754801ac2b591b795fbb0f842912b978ee391a114b","signature=PureHVNC; file=Installer_v2194_x64_.exe (tag=PureHVNC)",""
"2025-12-29 00:27:16","MalwareBazaar","Huna","SHA256","c82b37d36f7a555c7294787b815df61f14c7abb4d7e67110d45436d6a5b220d2","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",""
"2025-12-26 19:28:07","MalwareBazaar","Huna","SHA256","b08c83f91138b07c2a9ec9dace60ef42fe0abd9a7d9fc5b50ab6200d71d0ac66","signature=PureHVNC; file=Installer_v4481_x64.exe (tag=PureHVNC)",
"2025-12-26 19:24:55","MalwareBazaar","Huna","SHA256","5d42601a51e3c123115dc22561ebcea6759a5761ecdb449ee990e73aeabe3910","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",""
"2025-12-23 18:14:00","MalwareBazaar","Huna","SHA256","5398dfa9b21d13c9881b8775353022160a05f203b981432c15d0d7ca17e2eb54","signature=PureRAT; file=txsnd.bat (tag=PureRAT)",""
"2025-12-23 18:13:18","MalwareBazaar","Huna","SHA256","969d32afca0623f627cdff73d547934b5237b0a3c513bc058600899beccc5a14","signature=PureRAT; file=ScreenShot.png.tar (tag=PureRAT)",""
"2025-12-22 20:28:44","MalwareBazaar","Huna","SHA256","32d8d74892b98a5da32262fc7cb6305dfe33ca1ec9f6003a83e1a81b7630da84","signature=PureHVNC; file=Installer_v3087_x64.exe (tag=PureHVNC)",""
"2025-12-22 20:27:16","MalwareBazaar","Huna","SHA256","5e6edd1c21f6dcc912e5bd99d8bbe3fa7462b544a55554ca900e9afbd5955d8c","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",""
"2025-12-16 15:23:20","MalwareBazaar","Huna","SHA256","395a68f5bcfa421b2dbdc7b51ea9237451193465c3e9fe095f522d127583727c","signature=CoinMiner; file=Installer_v1231_x64.exe (tag=PureHVNC)",""
"2025-12-16 15:21:05","MalwareBazaar","Huna","SHA256","b4a5d4e6c06d4bb1f8412059f8c0c1bc30c3ec1d1b104936a33d28fc83a831c5","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-12-14 17:56:24","MalwareBazaar","Huna","SHA256","675a0ec616d8c3e8bee5f39377819d0c02b284894cff9978db9dcb36eb63ed84","signature=CoinMiner; file=Installer_v6043_x64.exe (tag=PureHVNC)",
"2025-12-14 17:54:14","MalwareBazaar","Huna","SHA256","f17a9b0425c4854c713c82ba12f0200a445e4b015b5040ccb6bff7e6d7657c39","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-12-13 07:48:14 UTC","ThreatFox","Huna","Domain","dsgnfwd.xyz","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",""
"2025-12-13 07:48:14 UTC","ThreatFox","Huna","domain","stathub.quest","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",""
"2025-12-13 07:48:14 UTC","ThreatFox","Huna","Domain","stategiq.quest","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",
"2025-12-13 07:48:14 UTC","ThreatFox","Huna","Domain","mktblend.monster","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",
"2025-12-13 07:48:14 UTC","ThreatFox","Huna","Domain","dndhub.xyz","threat=botnet_cc; malware=unknown_rat (tag=PureHVNC)",
"2025-12-10 19:36:52","MalwareBazaar","Huna","SHA256","41444279183b21fcae701c4f80fb5051afd34a44bc9ea24782def1fe3e67f0f6","signature=PureHVNC; file=Installer_v7156_x64.exe (tag=PureHVNC)",
